Student_ID,Session_ID,Timestamp,Activity_Type,Outcome
75,48,2024-01-01 09:42:00,Attempt Quiz,In Progress
75,114,2024-01-01 10:54:00,Request Hint,Completed
75,90,2024-01-01 12:06:00,Watch Video,Completed
75,24,2024-01-01 12:24:00,Submit Assignment,Success
75,21,2024-01-01 14:19:00,Submit Assignment,In Progress
75,65,2024-01-01 14:59:00,Request Hint,In Progress
75,57,2024-01-01 15:04:00,Forum Discussion,Failure
75,34,2024-01-01 17:03:00,Forum Discussion,Failure
75,148,2024-01-01 17:21:00,Watch Video,Failure
75,191,2024-01-01 17:31:00,Forum Discussion,In Progress
75,164,2024-01-01 18:15:00,Request Hint,In Progress
75,2,2024-01-01 18:28:00,Request Hint,In Progress
75,160,2024-01-01 21:18:00,Request Hint,In Progress
75,257,2024-01-02 00:12:00,Forum Discussion,Failure
75,290,2024-01-02 07:20:00,Attempt Quiz,Success
75,212,2024-01-02 07:36:00,Forum Discussion,In Progress
75,190,2024-01-02 07:43:00,Request Hint,Success
76,123,2024-01-01 00:25:00,Attempt Quiz,Failure
76,143,2024-01-01 05:39:00,Read Material,Success
76,38,2024-01-01 07:08:00,Watch Video,Completed
76,5,2024-01-01 08:20:00,Submit Assignment,Failure
76,252,2024-01-01 08:34:00,Submit Assignment,Failure
76,220,2024-01-01 10:23:00,Attempt Quiz,Completed
76,213,2024-01-01 10:56:00,Attempt Quiz,Completed
76,38,2024-01-01 12:30:00,Attempt Quiz,Failure
76,86,2024-01-01 18:31:00,Forum Discussion,Success
76,19,2024-01-01 20:03:00,Submit Assignment,Success
76,202,2024-01-01 20:33:00,Forum Discussion,In Progress
76,259,2024-01-02 00:24:00,Forum Discussion,In Progress
76,202,2024-01-02 04:56:00,Submit Assignment,In Progress
76,112,2024-01-02 07:07:00,Read Material,Success
76,195,2024-01-02 07:11:00,Watch Video,Failure
77,1,2024-01-01 02:36:00,Submit Assignment,In Progress
77,114,2024-01-01 03:15:00,Watch Video,Failure
77,229,2024-01-01 11:47:00,Watch Video,In Progress
77,188,2024-01-01 12:52:00,Watch Video,In Progress
77,124,2024-01-01 13:22:00,Watch Video,Success
77,280,2024-01-01 13:50:00,Submit Assignment,In Progress
77,198,2024-01-01 14:57:00,Attempt Quiz,Failure
77,281,2024-01-01 17:55:00,Read Material,Completed
77,79,2024-01-02 04:03:00,Read Material,In Progress
77,187,2024-01-02 05:18:00,Request Hint,Failure
77,89,2024-01-02 05:21:00,Forum Discussion,Failure
77,8,2024-01-02 05:35:00,Attempt Quiz,Completed
77,93,2024-01-02 06:15:00,Submit Assignment,Completed
77,216,2024-01-02 08:57:00,Attempt Quiz,Completed
78,202,2024-01-01 01:07:00,Attempt Quiz,Success
78,186,2024-01-01 01:31:00,Attempt Quiz,Failure
78,165,2024-01-01 02:24:00,Watch Video,Failure
78,83,2024-01-01 08:27:00,Watch Video,In Progress
78,49,2024-01-01 10:27:00,Attempt Quiz,Success
78,260,2024-01-01 13:45:00,Watch Video,In Progress
78,66,2024-01-01 15:37:00,Submit Assignment,Completed
78,263,2024-01-01 16:05:00,Request Hint,In Progress
78,264,2024-01-01 18:27:00,Read Material,Success
78,65,2024-01-01 18:51:00,Request Hint,Success
78,87,2024-01-01 19:15:00,Submit Assignment,Success
78,117,2024-01-01 20:44:00,Request Hint,Failure
78,250,2024-01-01 22:18:00,Attempt Quiz,Failure
78,108,2024-01-01 23:03:00,Attempt Quiz,Failure
78,89,2024-01-02 06:14:00,Read Material,In Progress
78,239,2024-01-02 07:40:00,Attempt Quiz,Completed
78,175,2024-01-02 08:41:00,Attempt Quiz,Completed
79,293,2024-01-01 02:32:00,Watch Video,Success
79,69,2024-01-01 03:27:00,Forum Discussion,Completed
79,184,2024-01-01 14:15:00,Request Hint,Success
79,143,2024-01-01 14:29:00,Watch Video,Completed
79,87,2024-01-01 14:38:00,Forum Discussion,Completed
79,72,2024-01-01 15:57:00,Forum Discussion,Success
79,1,2024-01-01 17:23:00,Read Material,Success
79,143,2024-01-01 17:30:00,Attempt Quiz,Completed
79,227,2024-01-02 02:22:00,Submit Assignment,In Progress
79,208,2024-01-02 03:44:00,Request Hint,Completed
79,3,2024-01-02 04:59:00,Request Hint,In Progress
79,240,2024-01-02 05:07:00,Attempt Quiz,Failure
79,278,2024-01-02 06:41:00,Attempt Quiz,Failure
79,24,2024-01-02 07:17:00,Submit Assignment,In Progress
79,271,2024-01-02 08:23:00,Forum Discussion,Success
80,111,2024-01-01 00:35:00,Forum Discussion,Success
80,237,2024-01-01 01:36:00,Forum Discussion,Failure
80,271,2024-01-01 04:16:00,Attempt Quiz,Success
80,141,2024-01-01 05:00:00,Read Material,In Progress
80,100,2024-01-01 05:22:00,Submit Assignment,Success
80,219,2024-01-01 09:00:00,Request Hint,Completed
80,86,2024-01-01 12:04:00,Read Material,In Progress
80,22,2024-01-01 15:02:00,Submit Assignment,Success
80,177,2024-01-02 01:51:00,Request Hint,Success
80,120,2024-01-02 01:59:00,Submit Assignment,Failure
80,81,2024-01-02 05:40:00,Watch Video,Completed
80,22,2024-01-02 07:52:00,Request Hint,In Progress
80,102,2024-01-02 08:13:00,Request Hint,Failure
81,243,2024-01-01 01:08:00,Attempt Quiz,Completed
81,145,2024-01-01 01:57:00,Submit Assignment,Success
81,159,2024-01-01 03:41:00,Forum Discussion,Success
81,42,2024-01-01 09:31:00,Submit Assignment,Failure
81,113,2024-01-01 13:31:00,Forum Discussion,Completed
81,178,2024-01-01 14:41:00,Forum Discussion,Failure
81,267,2024-01-01 15:50:00,Submit Assignment,In Progress
81,234,2024-01-01 21:47:00,Forum Discussion,Failure
81,222,2024-01-01 23:50:00,Read Material,Failure
81,30,2024-01-01 23:56:00,Request Hint,Failure
81,135,2024-01-01 23:57:00,Forum Discussion,Completed
81,30,2024-01-02 01:15:00,Watch Video,Failure
81,218,2024-01-02 01:57:00,Attempt Quiz,Success
81,274,2024-01-02 05:22:00,Attempt Quiz,Completed
81,249,2024-01-02 07:29:00,Read Material,Success
81,206,2024-01-02 07:46:00,Attempt Quiz,In Progress
81,168,2024-01-02 08:58:00,Attempt Quiz,Success
82,18,2024-01-01 01:37:00,Attempt Quiz,In Progress
82,157,2024-01-01 04:33:00,Submit Assignment,In Progress
82,68,2024-01-01 05:18:00,Read Material,Failure
82,79,2024-01-01 09:56:00,Attempt Quiz,Completed
82,117,2024-01-01 12:59:00,Forum Discussion,In Progress
82,203,2024-01-01 14:27:00,Read Material,Completed
82,68,2024-01-01 15:23:00,Forum Discussion,Success
82,143,2024-01-01 20:28:00,Watch Video,Success
82,290,2024-01-01 21:22:00,Forum Discussion,Failure
82,242,2024-01-01 23:15:00,Watch Video,In Progress
82,147,2024-01-01 23:27:00,Forum Discussion,Success
82,235,2024-01-02 02:03:00,Watch Video,Failure
82,137,2024-01-02 02:30:00,Read Material,Completed
82,74,2024-01-02 02:59:00,Forum Discussion,Completed
82,159,2024-01-02 04:34:00,Submit Assignment,Success
82,34,2024-01-02 06:11:00,Submit Assignment,Completed
82,242,2024-01-02 07:01:00,Attempt Quiz,Failure
82,204,2024-01-02 09:04:00,Read Material,In Progress
83,148,2024-01-01 00:06:00,Submit Assignment,Completed
83,105,2024-01-01 10:30:00,Forum Discussion,Completed
83,151,2024-01-01 11:14:00,Forum Discussion,In Progress
83,261,2024-01-01 13:42:00,Read Material,Failure
83,133,2024-01-01 16:43:00,Forum Discussion,Completed
83,216,2024-01-01 18:50:00,Request Hint,In Progress
83,285,2024-01-01 22:04:00,Attempt Quiz,Success
83,275,2024-01-01 22:35:00,Attempt Quiz,Success
83,53,2024-01-02 01:13:00,Request Hint,In Progress
83,112,2024-01-02 01:53:00,Attempt Quiz,Failure
83,257,2024-01-02 06:32:00,Submit Assignment,Success
84,288,2024-01-01 00:59:00,Watch Video,In Progress
84,8,2024-01-01 03:04:00,Attempt Quiz,Success
84,170,2024-01-01 05:11:00,Forum Discussion,Success
84,138,2024-01-01 09:05:00,Read Material,Success
84,228,2024-01-01 10:12:00,Attempt Quiz,Completed
84,159,2024-01-01 12:51:00,Watch Video,In Progress
84,28,2024-01-01 14:50:00,Forum Discussion,Failure
84,102,2024-01-01 16:32:00,Forum Discussion,Completed
84,47,2024-01-01 17:19:00,Submit Assignment,In Progress
84,134,2024-01-01 17:42:00,Request Hint,In Progress
84,73,2024-01-01 18:09:00,Submit Assignment,Failure
84,51,2024-01-01 21:48:00,Forum Discussion,In Progress
84,181,2024-01-02 03:27:00,Read Material,Success
84,169,2024-01-02 07:41:00,Submit Assignment,In Progress
84,149,2024-01-02 07:54:00,Submit Assignment,In Progress
84,192,2024-01-02 08:44:00,Submit Assignment,In Progress
85,131,2024-01-01 01:35:00,Watch Video,Success
85,50,2024-01-01 06:23:00,Submit Assignment,Failure
85,40,2024-01-01 08:39:00,Request Hint,Completed
85,149,2024-01-01 10:37:00,Attempt Quiz,Completed
85,234,2024-01-01 12:05:00,Forum Discussion,Failure
85,198,2024-01-01 13:14:00,Watch Video,In Progress
85,90,2024-01-01 13:44:00,Read Material,Completed
85,107,2024-01-01 14:16:00,Attempt Quiz,Failure
85,172,2024-01-01 18:47:00,Forum Discussion,Failure
85,260,2024-01-01 21:44:00,Forum Discussion,In Progress
85,75,2024-01-01 23:10:00,Read Material,Success
85,239,2024-01-01 23:21:00,Attempt Quiz,Failure
85,194,2024-01-02 00:15:00,Submit Assignment,Failure
85,290,2024-01-02 00:27:00,Forum Discussion,In Progress
85,290,2024-01-02 00:42:00,Forum Discussion,Success
85,28,2024-01-02 02:18:00,Watch Video,Completed
86,64,2024-01-01 02:18:00,Read Material,In Progress
86,217,2024-01-01 02:53:00,Request Hint,Success
86,154,2024-01-01 04:09:00,Forum Discussion,In Progress
86,11,2024-01-01 05:41:00,Attempt Quiz,In Progress
86,150,2024-01-01 06:38:00,Forum Discussion,Success
86,249,2024-01-01 07:17:00,Watch Video,Success
86,12,2024-01-01 07:26:00,Request Hint,In Progress
86,178,2024-01-01 08:24:00,Request Hint,In Progress
86,211,2024-01-01 10:14:00,Submit Assignment,Failure
86,203,2024-01-01 11:17:00,Submit Assignment,Success
86,47,2024-01-01 13:18:00,Submit Assignment,In Progress
86,262,2024-01-01 15:44:00,Forum Discussion,Failure
86,238,2024-01-01 16:00:00,Attempt Quiz,In Progress
86,109,2024-01-01 16:26:00,Attempt Quiz,Success
86,131,2024-01-01 16:39:00,Submit Assignment,Success
86,192,2024-01-01 19:42:00,Request Hint,Completed
86,166,2024-01-01 20:47:00,Request Hint,Success
86,245,2024-01-01 21:51:00,Forum Discussion,Completed
86,286,2024-01-01 23:48:00,Read Material,Failure
86,173,2024-01-02 00:26:00,Watch Video,In Progress
86,41,2024-01-02 02:19:00,Request Hint,Failure
86,53,2024-01-02 02:56:00,Attempt Quiz,Failure
86,78,2024-01-02 08:51:00,Watch Video,Completed
86,114,2024-01-02 09:15:00,Submit Assignment,Completed
87,161,2024-01-01 00:07:00,Attempt Quiz,In Progress
87,246,2024-01-01 01:32:00,Watch Video,In Progress
87,82,2024-01-01 03:47:00,Watch Video,In Progress
87,300,2024-01-01 06:25:00,Submit Assignment,In Progress
87,226,2024-01-01 07:09:00,Read Material,Failure
87,66,2024-01-01 07:15:00,Forum Discussion,Completed
87,221,2024-01-01 09:30:00,Watch Video,Completed
87,153,2024-01-01 10:52:00,Attempt Quiz,Failure
87,132,2024-01-01 12:22:00,Forum Discussion,Completed
87,268,2024-01-01 16:04:00,Watch Video,Success
87,127,2024-01-01 20:56:00,Request Hint,In Progress
87,196,2024-01-01 22:01:00,Watch Video,Failure
87,284,2024-01-01 22:38:00,Watch Video,Success
87,140,2024-01-01 22:50:00,Forum Discussion,Failure
87,214,2024-01-01 23:36:00,Forum Discussion,Failure
87,282,2024-01-01 23:54:00,Watch Video,Failure
87,201,2024-01-02 00:10:00,Attempt Quiz,Success
87,188,2024-01-02 00:25:00,Request Hint,In Progress
87,217,2024-01-02 01:58:00,Attempt Quiz,Completed
87,31,2024-01-02 02:28:00,Submit Assignment,Success
87,13,2024-01-02 02:51:00,Read Material,Completed
87,49,2024-01-02 04:26:00,Attempt Quiz,In Progress
87,248,2024-01-02 07:22:00,Read Material,Failure
88,2,2024-01-01 00:10:00,Request Hint,Completed
88,103,2024-01-01 00:17:00,Forum Discussion,Success
88,111,2024-01-01 01:51:00,Request Hint,Completed
88,84,2024-01-01 01:54:00,Watch Video,Success
88,276,2024-01-01 02:14:00,Read Material,In Progress
88,63,2024-01-01 03:31:00,Read Material,Success
88,131,2024-01-01 14:37:00,Forum Discussion,Success
88,43,2024-01-01 14:51:00,Forum Discussion,Failure
88,259,2024-01-01 16:06:00,Submit Assignment,Success
88,39,2024-01-01 19:53:00,Read Material,Completed
88,176,2024-01-01 21:36:00,Watch Video,In Progress
88,47,2024-01-01 22:49:00,Watch Video,Success
88,154,2024-01-01 23:02:00,Watch Video,Failure
88,198,2024-01-02 01:52:00,Request Hint,Failure
88,111,2024-01-02 03:48:00,Submit Assignment,Failure
88,98,2024-01-02 04:00:00,Attempt Quiz,Success
88,282,2024-01-02 04:37:00,Attempt Quiz,Success
88,209,2024-01-02 05:06:00,Forum Discussion,In Progress
88,94,2024-01-02 05:38:00,Attempt Quiz,Completed
88,91,2024-01-02 06:29:00,Request Hint,In Progress
88,270,2024-01-02 08:53:00,Submit Assignment,Completed
88,83,2024-01-02 09:17:00,Watch Video,Completed
89,73,2024-01-01 00:28:00,Attempt Quiz,Completed
89,147,2024-01-01 00:52:00,Forum Discussion,Completed
89,282,2024-01-01 01:41:00,Read Material,Failure
89,2,2024-01-01 01:48:00,Request Hint,Completed
89,86,2024-01-01 03:09:00,Watch Video,Completed
89,144,2024-01-01 04:38:00,Submit Assignment,In Progress
89,152,2024-01-01 05:13:00,Watch Video,Failure
89,31,2024-01-01 08:10:00,Submit Assignment,Completed
89,10,2024-01-01 09:45:00,Forum Discussion,Completed
89,17,2024-01-01 10:07:00,Submit Assignment,Failure
89,139,2024-01-01 10:13:00,Submit Assignment,Completed
89,150,2024-01-01 11:20:00,Forum Discussion,Failure
89,240,2024-01-01 13:17:00,Request Hint,Success
89,32,2024-01-01 16:20:00,Request Hint,Success
89,47,2024-01-01 18:55:00,Request Hint,Success
89,147,2024-01-01 18:57:00,Forum Discussion,Success
89,41,2024-01-01 20:29:00,Watch Video,Success
89,75,2024-01-02 01:26:00,Watch Video,Success
89,13,2024-01-02 02:04:00,Attempt Quiz,Completed
89,54,2024-01-02 04:42:00,Watch Video,Failure
89,36,2024-01-02 05:50:00,Forum Discussion,Failure
89,292,2024-01-02 08:18:00,Read Material,Success
89,151,2024-01-02 09:10:00,Attempt Quiz,Completed
90,221,2024-01-01 00:56:00,Forum Discussion,Failure
90,50,2024-01-01 01:20:00,Attempt Quiz,Failure
90,207,2024-01-01 02:28:00,Watch Video,In Progress
90,282,2024-01-01 02:34:00,Request Hint,Success
90,199,2024-01-01 03:55:00,Request Hint,In Progress
90,292,2024-01-01 04:23:00,Forum Discussion,Success
90,108,2024-01-01 04:47:00,Submit Assignment,Completed
90,106,2024-01-01 06:43:00,Submit Assignment,In Progress
90,141,2024-01-01 07:58:00,Forum Discussion,Success
90,117,2024-01-01 07:59:00,Read Material,Success
90,260,2024-01-01 08:36:00,Forum Discussion,Completed
90,260,2024-01-01 08:37:00,Forum Discussion,Failure
90,21,2024-01-01 09:32:00,Request Hint,In Progress
90,17,2024-01-01 09:37:00,Submit Assignment,Failure
90,44,2024-01-01 11:32:00,Forum Discussion,Completed
90,119,2024-01-01 12:36:00,Submit Assignment,Failure
90,168,2024-01-01 15:33:00,Forum Discussion,Completed
90,248,2024-01-01 15:38:00,Submit Assignment,Completed
90,210,2024-01-01 16:02:00,Read Material,Failure
90,21,2024-01-01 16:27:00,Forum Discussion,Completed
90,142,2024-01-01 17:48:00,Read Material,Completed
90,147,2024-01-01 20:22:00,Forum Discussion,Failure
90,113,2024-01-01 20:25:00,Watch Video,Completed
90,213,2024-01-01 20:53:00,Request Hint,Failure
90,48,2024-01-01 21:17:00,Watch Video,In Progress
90,235,2024-01-02 02:49:00,Request Hint,In Progress
90,59,2024-01-02 04:18:00,Submit Assignment,Failure
90,169,2024-01-02 05:12:00,Submit Assignment,In Progress
90,84,2024-01-02 07:00:00,Watch Video,Completed
91,41,2024-01-01 00:30:00,Forum Discussion,Completed
91,284,2024-01-01 02:19:00,Watch Video,Failure
91,149,2024-01-01 09:04:00,Forum Discussion,In Progress
91,95,2024-01-01 11:30:00,Forum Discussion,Completed
91,199,2024-01-01 14:30:00,Forum Discussion,Failure
91,156,2024-01-01 21:23:00,Attempt Quiz,In Progress
91,196,2024-01-01 21:25:00,Submit Assignment,Failure
91,16,2024-01-02 00:32:00,Forum Discussion,Success
91,247,2024-01-02 05:34:00,Attempt Quiz,In Progress
91,282,2024-01-02 06:51:00,Forum Discussion,Completed
92,178,2024-01-01 00:33:00,Submit Assignment,Completed
92,300,2024-01-01 01:00:00,Watch Video,Completed
92,5,2024-01-01 03:08:00,Forum Discussion,Success
92,102,2024-01-01 03:45:00,Attempt Quiz,Failure
92,291,2024-01-01 04:36:00,Attempt Quiz,Completed
92,229,2024-01-01 06:07:00,Attempt Quiz,Failure
92,292,2024-01-01 07:11:00,Attempt Quiz,Success
92,110,2024-01-01 07:55:00,Forum Discussion,Success
92,99,2024-01-01 08:28:00,Read Material,Completed
92,230,2024-01-01 09:02:00,Watch Video,Failure
92,191,2024-01-01 11:38:00,Forum Discussion,Failure
92,23,2024-01-01 11:41:00,Read Material,Failure
92,111,2024-01-01 11:48:00,Read Material,Failure
92,20,2024-01-01 12:34:00,Read Material,Failure
92,216,2024-01-01 12:42:00,Request Hint,Completed
92,60,2024-01-01 12:53:00,Request Hint,In Progress
92,107,2024-01-01 13:30:00,Request Hint,Failure
92,57,2024-01-01 13:56:00,Watch Video,Success
92,214,2024-01-01 15:24:00,Request Hint,Failure
92,201,2024-01-01 17:20:00,Request Hint,Success
92,39,2024-01-01 20:39:00,Read Material,Failure
92,30,2024-01-01 21:52:00,Request Hint,Success
92,139,2024-01-01 22:21:00,Request Hint,In Progress
92,145,2024-01-01 22:40:00,Submit Assignment,Completed
92,46,2024-01-01 22:57:00,Read Material,Success
92,295,2024-01-02 00:43:00,Request Hint,In Progress
92,46,2024-01-02 04:50:00,Submit Assignment,Success
92,84,2024-01-02 05:42:00,Attempt Quiz,In Progress
92,47,2024-01-02 07:48:00,Attempt Quiz,Failure
93,46,2024-01-01 00:01:00,Request Hint,Success
93,220,2024-01-01 01:17:00,Forum Discussion,Completed
93,43,2024-01-01 04:17:00,Forum Discussion,Completed
93,154,2024-01-01 05:16:00,Attempt Quiz,Completed
93,73,2024-01-01 06:09:00,Watch Video,Success
93,130,2024-01-01 06:15:00,Attempt Quiz,In Progress
93,3,2024-01-01 06:50:00,Read Material,Success
93,151,2024-01-01 08:18:00,Attempt Quiz,In Progress
93,113,2024-01-01 09:34:00,Read Material,Failure
93,124,2024-01-01 10:53:00,Read Material,Completed
93,99,2024-01-01 15:15:00,Submit Assignment,Completed
93,35,2024-01-01 18:40:00,Request Hint,Failure
93,68,2024-01-01 22:11:00,Request Hint,Success
93,64,2024-01-01 22:44:00,Read Material,Success
93,16,2024-01-02 02:29:00,Forum Discussion,In Progress
93,138,2024-01-02 02:55:00,Forum Discussion,Success
93,119,2024-01-02 03:19:00,Request Hint,Success
93,143,2024-01-02 04:12:00,Submit Assignment,Completed
93,285,2024-01-02 05:27:00,Attempt Quiz,Success
93,241,2024-01-02 06:16:00,Read Material,Success
93,68,2024-01-02 06:44:00,Forum Discussion,In Progress
93,228,2024-01-02 07:49:00,Forum Discussion,Success
93,88,2024-01-02 08:20:00,Watch Video,Completed
93,81,2024-01-02 08:29:00,Watch Video,Completed
94,179,2024-01-01 02:43:00,Attempt Quiz,Completed
94,2,2024-01-01 04:42:00,Request Hint,Completed
94,66,2024-01-01 07:42:00,Attempt Quiz,Success
94,190,2024-01-01 08:31:00,Watch Video,Completed
94,124,2024-01-01 08:43:00,Attempt Quiz,Success
94,106,2024-01-01 14:09:00,Forum Discussion,In Progress
94,217,2024-01-01 14:10:00,Attempt Quiz,In Progress
94,279,2024-01-01 15:46:00,Read Material,Success
94,180,2024-01-01 17:02:00,Read Material,Completed
94,279,2024-01-01 17:06:00,Request Hint,Success
94,128,2024-01-01 17:25:00,Request Hint,Failure
94,142,2024-01-01 18:20:00,Watch Video,Success
94,237,2024-01-01 19:31:00,Submit Assignment,Failure
94,134,2024-01-01 22:00:00,Submit Assignment,Completed
94,92,2024-01-01 22:22:00,Forum Discussion,Success
94,204,2024-01-01 23:42:00,Forum Discussion,In Progress
94,209,2024-01-02 01:36:00,Submit Assignment,Failure
94,100,2024-01-02 02:32:00,Watch Video,Success
94,175,2024-01-02 03:30:00,Request Hint,Failure
94,237,2024-01-02 06:42:00,Read Material,Failure
94,76,2024-01-02 08:40:00,Forum Discussion,Success
94,240,2024-01-02 09:02:00,Submit Assignment,Completed
95,66,2024-01-01 01:27:00,Request Hint,Success
95,160,2024-01-01 06:18:00,Read Material,Completed
95,172,2024-01-01 06:30:00,Watch Video,Success
95,256,2024-01-01 08:50:00,Forum Discussion,Failure
95,82,2024-01-01 09:26:00,Submit Assignment,Completed
95,292,2024-01-01 10:28:00,Forum Discussion,In Progress
95,271,2024-01-01 10:49:00,Watch Video,Failure
95,118,2024-01-01 13:33:00,Submit Assignment,Completed
95,31,2024-01-01 13:57:00,Submit Assignment,Success
95,112,2024-01-01 15:03:00,Submit Assignment,In Progress
95,176,2024-01-01 17:07:00,Watch Video,Success
95,66,2024-01-01 17:16:00,Attempt Quiz,Failure
95,203,2024-01-01 18:21:00,Forum Discussion,Failure
95,240,2024-01-01 20:07:00,Forum Discussion,In Progress
95,203,2024-01-01 23:12:00,Watch Video,In Progress
95,179,2024-01-02 01:55:00,Attempt Quiz,Success
95,166,2024-01-02 02:31:00,Request Hint,Success
95,274,2024-01-02 06:25:00,Read Material,Success
95,80,2024-01-02 09:05:00,Request Hint,Completed
96,198,2024-01-01 02:39:00,Request Hint,Completed
96,59,2024-01-01 02:41:00,Attempt Quiz,Failure
96,192,2024-01-01 03:30:00,Watch Video,Failure
96,279,2024-01-01 03:48:00,Submit Assignment,In Progress
96,277,2024-01-01 04:27:00,Read Material,Success
96,163,2024-01-01 07:41:00,Attempt Quiz,Completed
96,92,2024-01-01 08:08:00,Watch Video,Completed
96,14,2024-01-01 08:54:00,Request Hint,Completed
96,173,2024-01-01 09:57:00,Read Material,Completed
96,8,2024-01-01 10:01:00,Attempt Quiz,In Progress
96,293,2024-01-01 12:27:00,Submit Assignment,Success
96,251,2024-01-01 13:11:00,Submit Assignment,Completed
96,294,2024-01-01 15:12:00,Forum Discussion,Failure
96,35,2024-01-01 21:58:00,Watch Video,Completed
96,147,2024-01-01 23:01:00,Watch Video,Success
96,113,2024-01-01 23:55:00,Request Hint,In Progress
96,24,2024-01-02 03:13:00,Forum Discussion,In Progress
96,260,2024-01-02 05:25:00,Watch Video,Success
96,99,2024-01-02 06:20:00,Read Material,In Progress
96,266,2024-01-02 06:36:00,Read Material,Success
96,149,2024-01-02 06:48:00,Request Hint,Completed
97,290,2024-01-01 03:11:00,Attempt Quiz,Completed
97,147,2024-01-01 03:23:00,Watch Video,Completed
97,129,2024-01-01 03:49:00,Watch Video,In Progress
97,133,2024-01-01 04:12:00,Forum Discussion,Completed
97,167,2024-01-01 05:53:00,Request Hint,In Progress
97,188,2024-01-01 05:56:00,Forum Discussion,Success
97,230,2024-01-01 06:21:00,Submit Assignment,Failure
97,216,2024-01-01 07:34:00,Forum Discussion,In Progress
97,69,2024-01-01 14:36:00,Attempt Quiz,Failure
97,251,2024-01-01 17:43:00,Attempt Quiz,Failure
97,132,2024-01-01 19:06:00,Submit Assignment,Completed
97,67,2024-01-01 19:10:00,Submit Assignment,Success
97,257,2024-01-01 19:13:00,Forum Discussion,Completed
97,136,2024-01-01 19:37:00,Watch Video,Success
97,41,2024-01-01 19:47:00,Read Material,Completed
97,258,2024-01-01 20:30:00,Submit Assignment,In Progress
97,8,2024-01-01 22:37:00,Read Material,Failure
97,20,2024-01-01 22:56:00,Read Material,Failure
97,88,2024-01-02 05:43:00,Forum Discussion,Completed
98,117,2024-01-01 04:07:00,Submit Assignment,Completed
98,146,2024-01-01 05:50:00,Watch Video,Completed
98,151,2024-01-01 07:12:00,Attempt Quiz,Failure
98,137,2024-01-01 13:24:00,Request Hint,Completed
98,70,2024-01-01 14:23:00,Submit Assignment,Completed
98,248,2024-01-01 14:26:00,Submit Assignment,Success
98,165,2024-01-01 14:33:00,Request Hint,Failure
98,213,2024-01-01 16:50:00,Read Material,Completed
98,169,2024-01-01 23:44:00,Request Hint,Completed
98,128,2024-01-02 00:09:00,Submit Assignment,In Progress
98,145,2024-01-02 00:34:00,Attempt Quiz,Failure
98,32,2024-01-02 01:04:00,Watch Video,Success
98,260,2024-01-02 01:17:00,Attempt Quiz,In Progress
98,88,2024-01-02 01:37:00,Request Hint,Completed
98,149,2024-01-02 02:44:00,Read Material,In Progress
98,124,2024-01-02 04:04:00,Submit Assignment,Success
98,233,2024-01-02 04:16:00,Submit Assignment,Success
98,224,2024-01-02 04:46:00,Watch Video,Failure
98,78,2024-01-02 04:55:00,Attempt Quiz,Completed
98,161,2024-01-02 05:05:00,Attempt Quiz,Completed
98,299,2024-01-02 05:32:00,Read Material,Success
98,173,2024-01-02 06:26:00,Forum Discussion,In Progress
98,203,2024-01-02 06:37:00,Watch Video,Success
98,279,2024-01-02 07:24:00,Request Hint,Failure
98,254,2024-01-02 07:26:00,Request Hint,Success
99,171,2024-01-01 02:16:00,Request Hint,In Progress
99,175,2024-01-01 02:22:00,Submit Assignment,In Progress
99,132,2024-01-01 04:44:00,Watch Video,Success
99,172,2024-01-01 04:57:00,Read Material,Success
99,72,2024-01-01 05:12:00,Submit Assignment,Success
99,208,2024-01-01 05:14:00,Read Material,Failure
99,196,2024-01-01 06:12:00,Submit Assignment,Success
99,149,2024-01-01 06:19:00,Watch Video,Completed
99,237,2024-01-01 06:53:00,Read Material,Failure
99,206,2024-01-01 07:44:00,Forum Discussion,Failure
99,290,2024-01-01 09:52:00,Submit Assignment,In Progress
99,214,2024-01-01 09:54:00,Watch Video,Failure
99,133,2024-01-01 10:08:00,Watch Video,Completed
99,119,2024-01-01 10:33:00,Request Hint,Failure
99,12,2024-01-01 12:08:00,Forum Discussion,In Progress
99,90,2024-01-01 13:25:00,Watch Video,Completed
99,164,2024-01-01 15:55:00,Attempt Quiz,Failure
99,260,2024-01-01 16:17:00,Attempt Quiz,Completed
99,120,2024-01-01 18:32:00,Submit Assignment,Failure
99,184,2024-01-01 23:47:00,Attempt Quiz,Success
99,183,2024-01-02 01:02:00,Submit Assignment,Completed
99,22,2024-01-02 01:14:00,Attempt Quiz,Success
99,173,2024-01-02 02:34:00,Attempt Quiz,Completed
99,274,2024-01-02 02:41:00,Read Material,Failure
99,258,2024-01-02 03:05:00,Request Hint,Success
99,29,2024-01-02 03:14:00,Watch Video,Success
99,102,2024-01-02 04:29:00,Request Hint,Success
99,84,2024-01-02 04:40:00,Attempt Quiz,Completed
99,46,2024-01-02 07:09:00,Forum Discussion,Failure
99,188,2024-01-02 07:30:00,Request Hint,Failure
100,225,2024-01-01 00:11:00,Read Material,In Progress
100,117,2024-01-01 01:25:00,Read Material,Success
100,202,2024-01-01 05:25:00,Request Hint,In Progress
100,101,2024-01-01 08:41:00,Submit Assignment,Completed
100,116,2024-01-01 08:47:00,Submit Assignment,In Progress
100,8,2024-01-01 10:19:00,Attempt Quiz,In Progress
100,164,2024-01-01 10:38:00,Submit Assignment,In Progress
100,186,2024-01-01 12:44:00,Read Material,Success
